YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_UNK_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,PRMRY_DX_INFCTN_PCT,PRMRY_DX_NEOBLD_PCT,PRMRY_DX_ENDONUTRMET_PCT,PRMRY_DX_MNTBEHNEUDIS_PCT,PRMRY_DX_NERVSYSTM_PCT,PRMRY_DX_ENTSYS_PCT,PRMRY_DX_CIRCSYSTM_PCT,PRMRY_DX_RSPSYSTM_PCT,PRMRY_DX_DIGSYSTM_PCT,PRMRY_DX_SKNMUSSYSTM_PCT,PRMRY_DX_GUSYSTM_PCT,PRMRY_DX_PRGPERICONG_PCT,PRMRY_DX_SXILLDEF_PCT,PRMRY_DX_INJPOIS_PCT,PRMRY_DX_HLTHSRV_PCT,NRSNG_VISITS_CNT,MSW_VISITS_CNT,AIDE_VISITS_CNT,TOT_NRSNG_MNTS,HOSPC_RHC_DAYS_PCT
2023,FY,PROVIDER,HOS,A01536,Anx Hospice Care,Burlingame,CA,94010,290,305,23372,9540668,6803960,6803960,4256571,22,*,89,32,68,68,*,18,9,0,*,*,2.35,*,10,*,0,52,0,29,6,0,0,*,0,*,0,*,8327,1209,8802,702000,100
2023,FY,PROVIDER,HOS,A01537,Hospice Of The Valley,Fresno,CA,93710,105,110,17586,6313402,3179192,3179192,2987911,60,0,82,32,68,63,*,*,30,0,0,0,2.07,0,18,12,0,28,0,24,*,*,*,*,0,*,0,0,5155,557,5468,386145,100
2023,FY,PROVIDER,HOS,A01539,Accentcare Hospice & Palliative Care Of Ca - Oakla,Oakland,CA,94621,98,99,5605,2119157,1679722,1679722,1068175,48,0,82,49,51,57,21,12,*,*,*,*,2.65,*,26,*,0,23,0,33,*,*,0,*,0,*,0,0,1501,273,724,95055,100
2023,FY,PROVIDER,HOS,A01540,24/7 Team Care Hospice,Simi Valley,CA,93063,17,18,2453,77787,521430,521430,438140,*,0,84,*,*,*,*,*,*,0,0,0,2.41,0,*,*,0,*,0,*,*,0,0,*,0,0,0,0,184,17,0,15840,100
2023,FY,PROVIDER,HOS,A01541,Unique Care Los Angeles Hospice Inc,Agoura Hills,CA,91301,11,11,620,229452,177887,177887,145787,*,0,90,*,*,*,0,*,0,0,0,0,2.67,0,*,0,0,*,0,*,0,0,0,0,0,0,0,0,133,22,37,8625,95
2023,FY,PROVIDER,HOS,A01542,Helpful Hands Hospice Care Inc,Monrovia,CA,91016,33,34,2401,866133,533298,533298,440169,*,0,85,36,64,70,0,*,*,0,*,*,2.41,0,*,0,0,41,0,38,*,*,0,0,0,0,0,0,374,14,349,20235,100
2023,FY,PROVIDER,HOS,A01543,Divine Grace Hospice Inc,Calabasas,CA,91302,51,61,4751,1282604,1045358,1045358,862464,61,0,78,51,49,35,*,*,47,0,0,*,5.37,0,*,0,0,*,0,75,*,0,0,*,0,0,0,0,786,107,97,38295,100
2023,FY,PROVIDER,HOS,A01544,Hospice Of So-Cal,Burbank,CA,91505,55,56,4537,1280385,950969,950969,800499,62,0,80,42,58,36,*,*,40,0,*,0,2.49,0,*,0,0,25,0,55,*,*,*,0,0,0,*,0,937,58,413,60780,100
2023,FY,PROVIDER,HOS,A01545,Miracle Healing Hospice Inc,Van Nuys,CA,91401,38,44,4624,1319867,966199,966199,813856,39,0,82,61,39,61,*,*,*,0,0,*,2.40,0,*,0,0,39,0,41,*,0,0,0,0,0,0,0,788,41,702,45855,100
2023,FY,PROVIDER,HOS,A01546,Faithful Hospice Care Inc,Simi Valley,CA,93063,92,94,8781,2675547,1917012,1917012,1582028,26,*,83,47,53,72,*,*,*,0,*,*,2.28,0,15,*,0,29,0,40,*,*,0,*,0,0,0,0,1986,261,2313,99000,99
2023,FY,PROVIDER,HOS,A01549,Allpoint Hospice,Los Angeles,CA,90068,27,32,2437,733739,511455,511455,433939,41,0,82,52,48,41,*,*,*,0,0,0,3.01,0,47,0,0,41,0,*,*,0,0,*,0,0,0,0,421,83,707,33630,100
2023,FY,PROVIDER,HOS,A01555,Physicians Preferred Hospice Inc,Tarzana,CA,91356,643,697,70454,17187478,14528895,14528895,12560308,33,0,82,41,59,66,8,3,21,*,*,*,2.61,0,12,*,*,33,0,43,8,2,*,*,0,*,0,0,15619,1122,12481,903795,100
2023,FY,PROVIDER,HOS,A01556,Elim Wellcare Hospice Llc,Los Angeles,CA,90005,52,56,6244,1610074,1352272,1352272,1138379,*,0,87,50,50,0,0,90,*,0,0,*,2.65,0,23,0,0,59,0,*,0,0,0,*,0,0,0,0,1157,70,630,73035,99
2023,FY,PROVIDER,HOS,A01557,Pure Hospice Inc,North Hollywood,CA,91606,47,47,6422,1314598,1271820,1271820,1077661,77,0,74,55,45,*,55,*,*,0,*,*,1.59,0,*,0,0,*,0,60,*,*,*,0,0,0,0,0,1385,153,662,71520,100
2023,FY,PROVIDER,HOS,A01560,Passionate Heart Hospice Inc,Artesia,CA,90701,61,67,4284,1273142,980018,980018,818121,43,0,80,39,61,34,*,21,25,0,*,*,3.75,0,*,*,0,34,0,51,*,0,0,0,0,0,0,0,812,66,922,59055,100
2023,FY,PROVIDER,HOS,A01563,United Hospice Services Inc,Glendale,CA,91205,46,48,7190,1809968,1468722,1468722,1235200,59,0,76,61,39,24,43,*,24,0,*,0,2.99,0,*,0,0,*,0,63,*,*,0,*,0,*,0,0,1093,248,69,88515,100
2023,FY,PROVIDER,HOS,A01564,Victory Compassion Hospice Inc,Northridge,CA,91324,26,28,3509,721133,692573,692573,575709,*,0,91,*,*,73,0,*,*,0,*,*,1.99,0,*,0,0,*,0,*,0,0,0,0,0,0,0,0,198,67,239,11880,100
2023,FY,PROVIDER,HOS,A01565,Lucky Palliative Services Incorporated,Canoga Park,CA,91303,27,29,3046,774165,648019,648019,544669,56,0,81,41,59,63,0,*,*,0,*,*,3.75,0,*,0,0,38,0,*,*,*,0,*,0,0,0,0,409,40,261,36060,100
2023,FY,PROVIDER,HOS,A01566,Carepartners Hospice Llc,Tarzana,CA,91356,45,46,3551,1084643,795484,795484,677866,49,0,82,42,58,36,*,24,29,0,*,*,2.17,0,*,0,0,33,0,59,*,0,0,0,0,0,0,0,855,89,311,77295,99
2023,FY,PROVIDER,HOS,A01567,Simplicity Care Inc,N Hollywood,CA,91601,26,26,3847,802937,767932,767932,644274,*,0,73,*,*,*,*,0,50,0,0,*,1.19,0,*,0,0,*,0,*,*,0,0,*,0,0,0,0,519,53,48,31950,100
2023,FY,PROVIDER,HOS,A01568,All Saints Hospice Care Inc,Glendale,CA,91205,51,57,5643,1166800,1138383,1138383,939701,71,0,85,31,69,63,*,*,29,0,*,0,1.74,0,0,0,0,25,0,74,0,0,0,*,0,0,0,0,1328,189,936,66630,100
2023,FY,PROVIDER,HOS,A01571,Pacific Valley Hospice Care Inc,Colton,CA,92324,145,151,16454,4490221,3288896,3288896,2837668,35,0,83,40,60,68,10,*,14,*,0,*,2.83,0,10,0,0,40,0,47,*,*,0,0,0,0,0,0,5031,441,4921,298620,100
2023,FY,PROVIDER,HOS,A01572,Valley Regional Hospice Inc,Fresno,CA,93710,67,69,4150,2498761,780356,780356,748421,33,0,84,51,49,64,*,*,24,*,0,0,2.73,0,26,*,0,29,0,29,*,*,0,*,0,0,0,0,1396,167,950,116250,100
2023,FY,PROVIDER,HOS,A01573,Miracle Hospice & Palliative Care Inc.,Sherman Oaks,CA,91403,88,100,12535,2543483,2607496,2607496,2192704,80,0,75,48,52,36,27,*,28,0,*,*,1.90,0,*,*,0,13,0,69,*,0,0,*,0,0,0,0,2546,*,155,135915,100
2023,FY,PROVIDER,HOS,A01575,Empress Hospice Inc,Canoga Park,CA,91303,35,36,2190,735221,532723,532723,437441,49,0,84,37,63,66,*,*,*,0,0,0,3.47,0,*,*,0,*,0,*,*,0,0,*,0,0,0,0,304,61,304,42525,98
2023,FY,PROVIDER,HOS,A01578,Palliative Care Provider Socal Inc,Van Nuys,CA,91401,19,21,3500,790140,709230,709230,607301,*,0,81,*,*,*,*,0,79,0,0,0,1.89,0,*,0,0,*,0,*,*,0,0,0,0,0,0,0,493,40,247,30840,100
2023,FY,PROVIDER,HOS,A01579,Am-Pm Hospice Services,Glendale,CA,91202,27,28,2634,822368,560658,560658,475160,*,0,78,44,56,*,*,*,56,0,*,0,1.84,0,*,0,0,*,0,*,*,0,0,0,0,0,0,0,555,47,48,31410,100
2023,FY,PROVIDER,HOS,A01580,Great Life Hospice,Van Nuys,CA,91411,33,37,3214,882670,707748,707748,585637,*,0,80,*,*,*,*,*,58,0,*,0,2.34,0,*,0,0,*,0,*,0,0,0,0,0,0,0,0,711,117,201,40575,100
2023,FY,PROVIDER,HOS,A01582,Bristol Hospice Inland Empire Llc,Riverside,CA,92507,488,511,43146,13489776,8724690,8724690,7606647,33,0,81,42,58,61,8,2,27,*,*,*,2.90,2,17,3,0,28,0,29,19,*,*,*,0,*,0,*,12655,1454,13528,688635,99
2023,FY,PROVIDER,HOS,A01583,Rafaella Hospice Inc,Los Angeles,CA,90006,15,15,401,155580,107442,107442,89841,*,0,89,*,*,*,0,87,0,0,0,*,2.88,0,*,0,0,*,0,*,*,0,0,0,0,0,0,0,102,0,80,25560,95
2023,FY,PROVIDER,HOS,A01585,Ardent Hospice Of The Valley,Delano,CA,93215,46,46,4402,1055950,787857,787857,776985,28,0,83,43,57,65,*,*,26,0,0,0,2.31,0,*,0,0,50,0,28,*,*,0,*,0,0,0,0,1167,91,930,51210,100
2023,FY,PROVIDER,HOS,A01587,Van Nuys Serenity Hospice And Palliative Care Inc,Van Nuys,CA,91401,43,45,3625,736490,716875,716875,603972,*,0,80,44,56,53,*,0,28,0,*,0,1.34,0,*,0,0,*,0,69,*,0,0,0,0,0,0,0,713,94,228,36900,100
2023,FY,PROVIDER,HOS,A01590,New Vision Hospice & Palliative Care,Calabasas,CA,91302,45,48,3462,985335,729610,729610,633025,44,0,81,40,60,56,*,*,*,*,0,0,3.29,0,*,0,0,*,0,48,*,0,0,*,0,0,*,0,764,31,534,43620,100
2023,FY,PROVIDER,HOS,A01591,La Bella Vita Hospice Inc,Westlake Village,CA,91361,58,61,5515,1665500,1200959,1200959,1001224,72,0,76,53,47,41,24,*,29,*,0,0,2.96,*,18,*,0,23,0,26,18,0,0,*,0,0,*,0,1228,188,899,82560,100
2023,FY,PROVIDER,HOS,A01592,Butterfly Hospice,Upland,CA,91786,26,35,3087,1349886,614026,614026,542230,*,0,78,50,50,50,*,*,*,0,0,0,4.77,0,*,0,0,*,0,66,*,0,0,0,0,0,0,0,658,53,692,39435,100
2023,FY,PROVIDER,HOS,A01593,Comfort And Peace Hospice,San Diego,CA,92123,861,903,63753,23367702,13849181,13849181,11616896,21,*,85,43,57,78,3,6,12,0,*,*,2.45,*,17,7,0,52,0,19,4,2,0,1,0,*,*,0,19232,2521,14797,1065540,100
2023,FY,PROVIDER,HOS,A01595,Vertex Hospice Care Inc,Santa Clarita,CA,91355,22,25,1412,417363,313930,313930,259062,*,0,84,*,*,68,*,0,*,0,*,*,2.65,0,*,0,0,48,0,*,*,0,0,*,0,0,0,0,308,51,168,15450,100
2023,FY,PROVIDER,HOS,A01597,Peace And Care Hospice Inc,Burbank,CA,91502,57,58,6999,626393,1433076,1433076,1209487,65,0,80,37,63,47,*,19,23,0,*,*,1.83,0,*,0,0,33,0,48,*,0,*,0,0,0,0,0,1609,19,903,96540,100
2023,FY,PROVIDER,HOS,A01599,Vienna Hospice And Palliative Care Inc,Santa Clarita,CA,91350,180,208,21015,5119802,4487369,4487369,3726171,42,0,84,41,59,47,*,7,37,0,*,*,3.25,0,12,*,0,28,0,42,10,*,*,*,0,0,*,0,4025,380,4031,240075,100
2023,FY,PROVIDER,HOS,A01600,Advantage Health Systems,Riverside,CA,92501,226,244,25977,9851546,5217086,5217086,4558184,31,*,83,36,64,72,8,*,15,*,0,*,2.63,*,14,0,0,53,0,36,6,*,0,*,0,0,0,0,6893,656,9354,439470,100
2023,FY,PROVIDER,HOS,A01602,Blue Spirit Hospice Inc,West Covina,CA,91790,63,64,7074,1938360,1394063,1394063,1216559,25,0,83,43,57,70,*,*,*,0,0,*,2.83,0,*,*,0,53,0,27,*,0,*,*,0,0,0,0,1738,244,2333,91245,100
2023,FY,PROVIDER,HOS,A01604,Honest Hospice,Northridge,CA,91324,48,51,4698,1612808,1148456,1148456,970133,54,0,81,44,56,31,*,*,29,0,*,*,3.05,0,29,*,0,22,0,37,*,*,0,*,0,0,0,0,1029,46,1039,212490,97
2023,FY,PROVIDER,HOS,A01606,Caring Shield Hospice Inc,Riverside,CA,92506,50,53,3178,757629,668634,668634,594222,42,0,77,54,46,66,*,*,*,0,0,0,3.20,0,*,0,0,42,0,30,*,0,0,*,0,0,0,0,557,67,876,25650,100
2023,FY,PROVIDER,HOS,A01608,Azure Hospice Care Inc,Garden Grove,CA,92840,41,46,5346,1169750,1130913,1130913,940501,29,0,83,*,*,*,66,*,*,0,*,*,2.19,0,*,0,0,*,0,65,*,0,0,0,0,0,0,0,901,0,0,61260,100
2023,FY,PROVIDER,HOS,A01609,Oak Creek Hospice Llc,Folsom,CA,95630,34,36,2230,928360,596990,596990,407352,47,0,83,32,68,82,0,*,*,*,0,0,2.34,0,*,0,0,33,0,*,*,0,0,*,0,*,0,*,385,88,562,27555,100
2023,FY,PROVIDER,HOS,A01610,Da & Ar Hospice Care Inc.,Van Nuys,CA,91405,48,50,3976,1247750,952437,952437,815140,71,0,74,54,46,23,*,*,40,0,*,*,2.67,0,*,0,0,34,0,42,*,0,0,*,0,0,0,0,910,138,195,135705,98
2023,FY,PROVIDER,HOS,A01611,In Good Hands Hospice Inc,North Hollywood,CA,91606,45,49,3383,1076177,753213,753213,621630,42,0,81,53,47,62,*,*,*,0,0,0,2.31,0,22,0,0,29,0,33,*,*,0,*,0,0,0,0,728,131,255,41850,100
2023,FY,PROVIDER,HOS,A01612,Ameria Hospice Care Inc,Van Nuys,CA,91405,24,26,2724,647193,569262,569262,469527,*,0,82,*,*,*,*,0,63,0,*,0,3.54,0,*,0,0,*,0,54,*,0,0,0,0,0,0,0,565,76,546,33465,100
2023,FY,PROVIDER,HOS,A01614,Best Quality Care Hospice Inc,Lake Elsinore,CA,92532,23,23,2545,764559,545494,545494,458887,*,0,86,*,*,78,0,*,*,0,0,*,2.18,0,*,0,0,*,0,*,*,0,*,0,0,0,0,0,483,82,68,35670,100
2023,FY,PROVIDER,HOS,A01615,Mission Hospice Services Of Rancho Mirage Llc,Rancho Mirage,CA,92270,394,413,34734,9037532,7057952,7057952,6152888,19,*,85,47,53,86,*,*,9,*,*,*,2.24,*,23,0,0,28,0,41,5,*,*,*,0,*,*,*,10304,1561,8649,445365,100
2023,FY,PROVIDER,HOS,A01616,Amazing Grace Hospice Inc,Hesperia,CA,92345,101,114,10656,3560837,2048995,2048995,1821400,15,*,83,40,60,75,*,*,12,*,*,0,2.48,0,22,0,0,17,0,49,*,*,0,*,0,0,*,0,3296,227,3549,158925,100
2023,FY,PROVIDER,HOS,A01617,Journey Hospice Care Inc.,Upland,CA,91786,154,160,17071,6789429,3402727,3402727,2962595,41,0,85,38,62,61,12,*,21,0,0,*,2.80,0,13,0,0,40,0,40,*,*,0,*,0,0,0,0,4234,559,6221,222840,100
2023,FY,PROVIDER,HOS,A01618,American River Hospice Services,Sacramento,CA,95815,463,481,23162,9585952,6232413,6232413,4343463,28,*,83,43,57,75,8,8,8,0,*,*,2.76,*,32,12,0,21,0,22,8,*,0,*,0,0,*,*,7894,1136,4978,396945,100
2023,FY,PROVIDER,HOS,A01619,Illuminate Hospice Care Inc,Burbank,CA,91505,51,52,4398,1099920,985316,985316,816434,*,0,85,37,63,45,*,*,29,0,*,*,2.84,0,*,*,*,48,0,35,*,0,0,*,0,*,0,0,968,*,746,58020,99
2023,FY,PROVIDER,HOS,A01621,Access Hospice,Woodland Hills,CA,91364,29,30,2525,1890471,998560,998560,828882,*,0,88,45,55,79,0,*,*,0,0,*,3.30,0,*,0,0,47,0,*,0,0,0,*,0,0,0,0,1094,74,1041,286965,79
2023,FY,PROVIDER,HOS,A01622,Vc Hospice Inc,Torrance,CA,90505,42,42,4079,1049552,834970,834970,705423,55,0,75,43,57,*,38,*,26,0,*,*,1.77,0,*,0,0,*,0,60,*,0,0,*,0,0,0,0,638,*,370,34470,100
2023,FY,PROVIDER,HOS,A01624,Saint John Hospice,Los Angeles,CA,90010,71,73,8434,3160030,1807029,1807029,1502262,65,0,83,39,61,63,*,*,17,0,*,*,2.97,0,*,0,0,41,0,32,*,*,0,*,0,0,0,0,2580,79,2059,174015,100
2023,FY,PROVIDER,HOS,A01625,Assure Hospice Care Inc,Harbor City,CA,90710,24,32,3930,1016982,812915,812915,675100,*,0,74,50,50,*,*,*,*,0,0,0,2.69,0,*,0,0,44,0,47,*,0,0,0,0,0,0,0,532,26,317,31845,100
2023,FY,PROVIDER,HOS,A01626,A1 Palliative And Hospice Care Inc,Van Nuys,CA,91405,62,66,7839,1821650,1639666,1639666,1386718,58,0,81,44,56,42,*,*,37,0,0,*,2.18,0,*,0,0,27,0,48,18,0,0,0,0,0,0,0,1234,51,957,96000,100
2023,FY,PROVIDER,HOS,A01627,Virtue Hospice And Palliative Care Inc,Encino,CA,91436,14,16,1591,394723,332679,332679,287225,*,0,72,*,*,*,*,*,*,0,0,0,1.97,0,*,0,0,*,0,*,*,0,0,0,0,0,0,0,305,49,122,19110,100
2023,FY,PROVIDER,HOS,A01630,Calstro Hospice San Diego,Vista,CA,92084,187,192,18721,6078378,3909757,3909757,3278264,29,0,84,39,61,78,*,*,11,0,*,*,2.51,0,15,*,0,37,0,38,*,*,0,*,0,0,*,0,4546,353,4249,234420,100
2023,FY,PROVIDER,HOS,A01631,Intra Care Hospice Inc,Los Angeles,CA,90020,16,19,1818,734768,377609,377609,314616,*,0,83,*,*,*,*,0,*,0,*,0,3.83,0,*,0,0,*,0,*,0,*,0,0,0,0,0,0,560,36,408,35895,100
2023,FY,PROVIDER,HOS,A01632,Karemore Hospice Inc,Anaheim,CA,92807,125,133,15962,4277680,3261745,3261745,2803466,26,0,83,30,70,70,*,12,9,0,0,*,3.54,0,26,0,0,34,0,26,11,0,0,*,0,0,*,0,3152,55,3990,175470,100
2023,FY,PROVIDER,HOS,A01633,Dignity Hospice Care Inc,Carson,CA,90745,73,75,8827,2015809,1801186,1801186,1507492,36,0,83,34,66,45,*,22,19,0,0,*,2.37,0,*,0,*,39,0,44,*,0,0,*,0,0,0,0,1036,74,694,60960,100
2023,FY,PROVIDER,HOS,A01634,1 Heart Hospice And Palliative Care Inc,Torrance,CA,90501,118,122,11524,3746450,2579024,2579024,2132169,16,0,88,33,67,54,*,28,12,0,0,*,2.51,0,19,*,0,34,0,34,*,0,0,*,0,*,*,0,3657,331,3195,307395,99
2023,FY,PROVIDER,HOS,A01635,Haven Hospice Care Inc,Simi Valley,CA,93063,68,75,7583,1910709,1617181,1617181,1353587,79,0,80,49,51,22,*,*,63,0,*,0,2.87,0,*,*,0,20,0,64,*,0,0,0,0,0,0,0,1301,146,833,80385,100
2023,FY,PROVIDER,HOS,A01636,We Care Hospice Inc,Fremont,CA,94538,35,42,4227,984520,1156356,1156356,734723,60,0,85,43,57,40,*,31,*,0,*,0,2.68,0,*,0,0,36,0,45,*,0,0,*,0,0,0,0,955,120,664,41565,100
2023,FY,PROVIDER,HOS,A01637,Caring Partners Hospice Corp,Glendale,CA,91203,37,38,3342,948664,747228,747228,682498,68,0,84,35,65,41,*,*,38,0,*,*,2.20,0,*,0,0,*,0,55,*,0,0,0,0,0,0,0,487,111,132,28935,100
2023,FY,PROVIDER,HOS,A01638,Unified Hospice Care Llc,Garden Grove,CA,92841,165,189,18879,6499803,4102450,4102450,3408375,52,0,81,43,57,35,23,14,26,*,*,*,2.86,0,24,*,0,15,0,45,10,*,*,*,0,0,0,0,4671,343,3637,260700,99
2023,FY,PROVIDER,HOS,A01640,Holly Trinity Hospice Inc,Glendale,CA,91205,16,17,1101,224904,246933,246933,203698,*,0,78,*,*,*,*,0,*,0,0,*,1.74,0,*,0,0,*,0,*,*,0,0,0,0,0,0,0,270,25,117,15885,100
2023,FY,PROVIDER,HOS,A01641,Conejo Valley Hospice,Thousand Oaks,CA,91362,34,36,3144,784000,694758,694758,592900,*,0,88,38,62,91,0,*,*,0,0,0,2.48,0,*,0,0,53,0,*,*,0,*,*,0,0,0,0,1018,116,189,60255,100
2023,FY,PROVIDER,HOS,A01642,American Heritage Hospice Inc,Folsom,CA,95630,84,87,5372,1770304,1222602,1222602,986416,18,57,82,49,51,88,*,*,*,0,*,0,2.53,0,31,0,0,22,0,23,14,*,0,*,0,0,0,0,1415,211,1050,79245,100
2023,FY,PROVIDER,HOS,A01644,Central Hospice Inc.,Glendale,CA,91201,13,15,1523,368715,311991,311991,257945,*,0,81,*,*,*,*,*,*,0,0,0,2.10,0,0,0,0,*,0,*,*,0,0,0,0,0,0,0,173,41,46,9810,100
2023,FY,PROVIDER,HOS,A01645,Unitedcare Hospice Inc,Cerritos,CA,90703,84,85,5053,1420851,1217950,1217950,1010523,*,0,88,33,67,*,0,89,*,0,*,*,2.89,0,32,0,0,31,0,18,*,*,0,*,0,*,0,0,1175,77,795,78870,98
2023,FY,PROVIDER,HOS,A01646,Healthflex Hospice,Oakland,CA,94621,333,365,30248,7534010,8354037,8354037,5390703,35,0,86,36,64,60,17,10,10,0,*,*,2.66,*,17,7,0,43,0,22,9,*,0,*,0,0,0,0,8104,1256,9205,425475,100
2023,FY,PROVIDER,HOS,A01647,Noble Hospice And Palliative Care,Modesto,CA,95350,233,264,19696,6426556,4499998,4499998,3492579,41,*,81,42,58,68,*,*,21,0,*,*,2.44,*,22,0,0,32,0,28,12,*,*,*,0,0,*,0,3990,394,3798,140340,100
2023,FY,PROVIDER,HOS,A01649,Assisted Hospice Care,West Covina,CA,91790,13,13,523,254143,124715,124715,103014,*,0,81,*,*,*,*,0,*,0,*,0,2.71,0,*,0,0,*,0,*,0,0,0,0,0,0,0,0,166,24,57,10020,100
2023,FY,PROVIDER,HOS,A01651,Heartfelt Hospice And Palliative Care Inc,N Hollywood,CA,91605,47,48,6979,1473678,1399024,1399024,1180332,74,0,83,45,55,34,*,*,38,0,*,0,2.14,0,*,0,0,27,0,60,*,0,0,0,0,0,0,0,1566,252,1036,81885,100
2023,FY,PROVIDER,HOS,A01653,Canyon Lake Hospice,Temecula,CA,92590,44,45,3820,994175,779747,779747,669919,30,0,81,30,70,66,*,*,*,0,0,*,2.24,0,24,0,0,38,0,*,*,0,0,0,0,0,*,0,1180,110,1077,68265,100
2023,FY,PROVIDER,HOS,A01655,Mary Of Joy Hospice Inc.,Montclair,CA,91763,56,57,5440,1206075,1081832,1081832,988125,57,0,79,46,54,23,*,*,61,0,0,*,1.55,0,*,*,0,19,0,70,*,0,0,*,0,0,0,0,763,24,266,45780,100
2023,FY,PROVIDER,HOS,A01656,Luxe Hospice Inc,Pacific Palisades,CA,90272,25,26,1512,420236,330653,330653,278283,0,0,92,*,*,100,0,0,0,0,0,0,2.88,0,*,0,0,*,0,*,*,0,0,0,0,*,0,0,377,19,50,23460,100
2023,FY,PROVIDER,HOS,A01660,Cataleya Hospice Inc,Los Angeles,CA,90068,139,151,12306,3303785,2566737,2566737,2133278,42,0,84,42,58,34,16,14,34,*,*,*,3.34,0,8,0,0,32,0,48,12,*,0,0,0,0,0,0,1936,392,747,111780,100
2023,FY,PROVIDER,HOS,A01662,Moonlight Hospice Care Inc,Burbank,CA,91502,37,38,4695,1102218,948911,948911,830382,*,0,78,30,70,*,*,*,81,0,0,*,2.14,0,*,*,0,*,0,66,*,0,0,*,0,0,0,0,757,95,365,41745,100
2023,FY,PROVIDER,HOS,A01663,Humane Hospice Care,Anaheim,CA,92804,12,12,715,191396,157193,157193,131530,*,0,76,*,*,*,*,*,*,0,0,0,2.39,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,105,19,22,4785,100
2023,FY,PROVIDER,HOS,A01664,The Hospice Of San Diego,Poway,CA,92064,32,34,2624,678283,562097,562097,471154,*,*,86,41,59,72,*,*,*,0,0,0,2.47,0,*,0,0,38,0,47,*,0,0,*,0,*,0,0,510,30,234,38010,100
2023,FY,PROVIDER,HOS,A01665,Caring Heart Hospice Inc,Brentwood,CA,94513,71,76,6500,2215017,1616384,1616384,1177654,*,0,84,42,58,58,*,*,23,0,0,*,2.35,*,20,*,0,25,0,41,*,*,0,0,0,*,0,0,1317,147,1557,66915,100
2023,FY,PROVIDER,HOS,A01666,Bellview Hospice Care Inc,San Bernardino,CA,92401,57,60,5973,1514467,1241047,1241047,1079276,42,0,81,54,46,58,*,*,30,*,*,0,3.10,0,*,0,0,*,0,62,*,*,0,*,0,0,0,0,1025,92,1623,62625,100
2023,FY,PROVIDER,HOS,A01667,Cherry Blossom Hospice,Barstow,CA,92311,37,41,5276,1583065,1034377,1034377,909306,38,0,82,51,49,73,*,*,*,0,0,*,1.95,0,*,0,0,*,0,61,*,0,0,0,0,0,0,0,1503,186,1755,93420,100
2023,FY,PROVIDER,HOS,A01668,Heritage Crossing Fresno Inc,Clovis,CA,93611,185,186,8016,5145298,1809250,1809250,1694554,31,*,82,44,56,64,*,*,30,*,*,*,2.70,*,30,*,0,20,0,30,12,*,0,*,0,0,*,0,3423,505,1786,241755,97
2023,FY,PROVIDER,HOS,A01669,A-Z Hospice Inc,Simi Valley,CA,93065,77,84,12538,3544219,2619593,2619593,2170539,77,0,78,48,52,36,*,18,36,0,*,*,1.77,0,*,0,0,14,0,80,*,0,0,0,0,0,0,0,2631,370,516,139395,100
2023,FY,PROVIDER,HOS,A01672,Neighborhood Care Hospice,Glendale,CA,91205,74,78,12152,2546913,2386486,2386486,2011642,84,0,81,35,65,59,*,*,26,0,*,*,1.79,0,*,0,0,32,0,55,*,0,0,*,0,0,0,0,2130,199,1705,144285,100
2023,FY,PROVIDER,HOS,A01673,Traditions Health,Temecula,CA,92590,102,107,9882,2887038,1973524,1973524,1714878,19,0,83,45,55,70,*,*,19,0,0,0,3.08,0,23,*,0,21,0,45,*,*,0,*,0,0,0,0,3019,380,2502,151230,100
2023,FY,PROVIDER,HOS,A01674,Avid Hospice Inc.,Garden Grove,CA,92840,48,57,6066,1319983,1262700,1262700,1067918,*,0,83,38,63,*,56,*,*,0,0,*,2.03,0,*,0,0,23,0,63,*,0,0,*,0,0,0,0,959,*,*,57540,100
2023,FY,PROVIDER,HOS,A01675,Unity Hospice Care Inc,Ontario,CA,91761,113,121,17905,4880934,3630584,3630584,3104934,34,0,84,26,74,58,*,20,14,0,*,*,2.79,0,*,0,0,29,0,62,*,*,0,0,0,0,0,0,5065,458,5201,294720,100
2023,FY,PROVIDER,HOS,A01676,A One Hospice Inc,Valley Village,CA,91607,49,51,7180,1599763,1478611,1478611,1258295,71,0,72,51,49,0,0,0,100,0,0,0,1.93,0,*,0,0,*,0,*,*,0,*,0,0,0,0,0,1286,222,0,65025,100
